round,accuracy,precision,recall,f1_score,loss,false_positive_rate,false_negative_rate
1,0.9999619482496196,1.0,0.999923896499239,0.9999619468016286,0.0001748655986121,0.0,7.610350076103501e-05
1,0.9999619482496196,1.0,0.999923896499239,0.9999619468016286,0.0001748655986121,0.0,7.610350076103501e-05
1,0.9999619482496196,1.0,0.999923896499239,0.9999619468016286,0.0001748655986121,0.0,7.610350076103501e-05
1,0.9999619482496195,1.0,0.999923896499239,0.9999619468016286,0.00016218521226708712,0.0,7.610350076103501e-05
